"Date","Price","Open","High","Low","Vol.","Change %"
"01/04/2016","4,617.73","4,617.73","4,617.73","4,617.73","","-0.14%"
"01/03/2016","4,624.01","4,624.01","4,624.01","4,624.01","","0.41%"
"12/30/2015","4,604.91","4,604.91","4,604.91","4,604.91","","0.18%"
"12/29/2015","4,596.81","4,596.81","4,596.81","4,596.81","","0.10%"
"12/28/2015","4,592.33","4,592.33","4,592.33","4,592.33","","-0.22%"
"12/27/2015","4,602.51","4,602.51","4,602.51","4,602.51","","-0.13%"
"12/24/2015","4,608.32","4,608.32","4,608.32","4,608.32","","0.43%"
"12/23/2015","4,588.74","4,588.74","4,588.74","4,588.74","","-0.11%"
"12/22/2015","4,593.73","4,593.73","4,593.73","4,593.73","","0.32%"
"12/21/2015","4,578.87","4,578.87","4,578.87","4,578.87","","1.49%"
"12/20/2015","4,511.53","4,511.53","4,511.53","4,511.53","","-0.21%"
"12/17/2015","4,520.87","4,520.87","4,520.87","4,520.87","","0.15%"
"12/15/2015","4,513.97","4,513.97","4,513.97","4,513.97","","-0.44%"
"12/14/2015","4,533.91","4,533.91","4,533.91","4,533.91","","-0.19%"
"12/13/2015","4,542.73","4,542.73","4,542.73","4,542.73","","-0.89%"
"12/10/2015","4,583.41","4,583.41","4,583.41","4,583.41","","-0.09%"
"12/09/2015","4,587.37","4,587.37","4,587.37","4,587.37","","-0.13%"
"12/08/2015","4,593.48","4,593.48","4,593.48","4,593.48","","-0.32%"
"12/07/2015","4,608.04","4,608.04","4,608.04","4,608.04","","-1.00%"
"12/06/2015","4,654.74","4,654.74","4,654.74","4,654.74","","0.30%"
"12/03/2015","4,641.03","4,641.03","4,641.03","4,641.03","","0.47%"
"12/02/2015","4,619.51","4,619.51","4,619.51","4,619.51","","-0.05%"
"12/01/2015","4,621.67","4,621.67","4,621.67","4,621.67","","0.89%"
"11/30/2015","4,580.99","4,580.99","4,580.99","4,580.99","","0.01%"
"11/29/2015","4,580.76","4,580.76","4,580.76","4,580.76","","0.15%"
"11/26/2015","4,573.75","4,573.75","4,573.75","4,573.75","","0.13%"
"11/25/2015","4,568.01","4,568.01","4,568.01","4,568.01","","-0.13%"
"11/24/2015","4,574.05","4,574.05","4,574.05","4,574.05","","-0.24%"
"11/23/2015","4,585.10","4,585.10","4,585.10","4,585.10","","-0.14%"
"11/22/2015","4,591.70","4,591.70","4,591.70","4,591.70","","1.33%"
"11/19/2015","4,531.62","4,531.62","4,531.62","4,531.62","","0.78%"
"11/18/2015","4,496.68","4,496.68","4,496.68","4,496.68","","0.01%"
"11/17/2015","4,496.35","4,496.35","4,496.35","4,496.35","","0.46%"
"11/16/2015","4,475.81","4,475.81","4,475.81","4,475.81","","1.17%"
"11/15/2015","4,424.20","4,424.20","4,424.20","4,424.20","","-0.21%"
"11/12/2015","4,433.57","4,433.57","4,433.57","4,433.57","","1.42%"
"11/11/2015","4,371.54","4,371.54","4,371.54","4,371.54","","-0.88%"
"11/10/2015","4,410.57","4,410.57","4,410.57","4,410.57","","-0.14%"
"11/09/2015","4,416.90","4,416.90","4,416.90","4,416.90","","-0.59%"
"11/08/2015","4,443.14","4,443.14","4,443.14","4,443.14","","-1.31%"
"11/05/2015","4,502.16","4,502.16","4,502.16","4,502.16","","-0.20%"
"11/04/2015","4,511.31","4,511.31","4,511.31","4,511.31","","-0.88%"
"11/03/2015","4,551.51","4,551.51","4,551.51","4,551.51","","0.34%"
"11/02/2015","4,536.05","4,536.05","4,536.05","4,536.05","","0.47%"
"11/01/2015","4,514.85","4,514.85","4,514.85","4,514.85","","-1.09%"
"10/29/2015","4,564.48","4,564.48","4,564.48","4,564.48","","-0.33%"
"10/28/2015","4,579.37","4,579.37","4,579.37","4,579.37","","-0.22%"
"10/27/2015","4,589.33","4,589.33","4,589.33","4,589.33","","-0.89%"
"10/26/2015","4,630.57","4,630.57","4,630.57","4,630.57","","-0.40%"
"10/25/2015","4,649.28","4,649.28","4,649.28","4,649.28","","0.03%"
"10/21/2015","4,647.67","4,647.67","4,647.67","4,647.67","","-0.21%"
"10/20/2015","4,657.65","4,657.65","4,657.65","4,657.65","","0.28%"
"10/19/2015","4,644.63","4,644.63","4,644.63","4,644.63","","0.79%"
"10/18/2015","4,608.03","4,608.03","4,608.03","4,608.03","","-1.47%"
"10/15/2015","4,676.62","4,676.62","4,676.62","4,676.62","","-0.84%"
"10/14/2015","4,716.08","4,716.08","4,716.08","4,716.08","","-1.33%"
"10/13/2015","4,779.66","4,779.66","4,779.66","4,779.66","","0.07%"
"10/12/2015","4,776.15","4,776.15","4,776.15","4,776.15","","1.02%"
"10/11/2015","4,728.12","4,728.12","4,728.12","4,728.12","","-1.11%"
"10/08/2015","4,781.36","4,781.36","4,781.36","4,781.36","","-0.40%"
"10/07/2015","4,800.62","4,800.62","4,800.62","4,800.62","","-0.68%"
"10/06/2015","4,833.33","4,833.33","4,833.33","4,833.33","","0.04%"
"10/05/2015","4,831.59","4,831.59","4,831.59","4,831.59","","0.35%"
"10/04/2015","4,814.60","4,814.60","4,814.60","4,814.60","","-0.87%"
"10/01/2015","4,856.96","4,856.96","4,856.96","4,856.96","","0.10%"
"09/30/2015","4,852.08","4,852.08","4,852.08","4,852.08","","-0.02%"
"09/29/2015","4,853.17","4,853.17","4,853.17","4,853.17","","-0.28%"
"09/28/2015","4,866.75","4,866.75","4,866.75","4,866.75","","0.28%"
"09/22/2015","4,853.29","4,853.29","4,853.29","4,853.29","","0.24%"
"09/21/2015","4,841.61","4,841.61","4,841.61","4,841.61","","0.23%"
"09/20/2015","4,830.68","4,830.68","4,830.68","4,830.68","","0.23%"
"09/17/2015","4,819.45","4,819.45","4,819.45","4,819.45","","0.47%"
"09/16/2015","4,796.81","4,796.81","4,796.81","4,796.81","","-0.10%"
"09/15/2015","4,801.80","4,801.80","4,801.80","4,801.80","","0.33%"
"09/14/2015","4,786.19","4,786.19","4,786.19","4,786.19","","0.38%"
"09/13/2015","4,768.30","4,768.30","4,768.30","4,768.30","","0.17%"
"09/10/2015","4,760.14","4,760.14","4,760.14","4,760.14","","0.04%"
"09/09/2015","4,758.43","4,758.43","4,758.43","4,758.43","","-0.54%"
"09/08/2015","4,784.46","4,784.46","4,784.46","4,784.46","","-0.16%"
"09/07/2015","4,791.91","4,791.91","4,791.91","4,791.91","","0.40%"
"09/06/2015","4,772.65","4,772.65","4,772.65","4,772.65","","0.15%"
"09/03/2015","4,765.72","4,765.72","4,765.72","4,765.72","","0.04%"
"09/02/2015","4,763.88","4,763.88","4,763.88","4,763.88","","0.83%"
"09/01/2015","4,724.51","4,724.51","4,724.51","4,724.51","","-0.93%"
"08/31/2015","4,768.66","4,768.66","4,768.66","4,768.66","","-0.47%"
"08/30/2015","4,790.97","4,790.97","4,790.97","4,790.97","","-0.45%"
"08/27/2015","4,812.82","4,812.82","4,812.82","4,812.82","","0.15%"
"08/26/2015","4,805.65","4,805.65","4,805.65","4,805.65","","0.27%"
"08/25/2015","4,792.93","4,792.93","4,792.93","4,792.93","","-0.02%"
"08/24/2015","4,793.99","4,793.99","4,793.99","4,793.99","","-0.78%"
"08/23/2015","4,831.71","4,831.71","4,831.71","4,831.71","","-0.17%"
